"ObsID";"StudyID";"TumourType";"TumourSite";"ObsResult";"pValue";"Operator";"TD50_Gold";"TD50_Lhasa"
48320;4827;"Fibrosarcoma";"Mammary tissue";"Not specified";1.0;"=";0.0;0.0
48321;4827;"Tumour- malignant";"Mammary tissue";"Not specified";1.0;"=";0.0;0.0
48322;4827;"Tumour- benign";"Mammary tissue";"Not specified";1.0;"=";0.0;0.0
48323;4827;"Angioma/fibroangioma";"Uterus";"Not specified";1.0;"=";0.0;0.0
48324;4827;"Carcinoma";"Uterus";"Not specified";1.0;"=";0.0;0.0
48325;4827;"Polyp- endometrial stromal";"Uterus";"Not specified";1.0;"=";0.0;0.0
48326;4827;"Adenocarcinoma";"Mammary tissue";"Not specified";1.0;"=";0.0;0.0
48327;4827;"Adenoma";"Pituitary gland";"Not specified";1.0;"=";0.0;0.0
48328;4827;"Adenocarcinoma";"Uterus";"Not specified";1.0;"=";0.0;0.0
48329;4827;"Pheochromocytoma";"Adrenal gland";"Not specified";1.0;"=";0.0;0.0
48330;4827;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48331;4828;"Pheochromocytoma";"Adrenal gland";"Not specified";1.0;"=";0.0;0.0
48332;4828;"Adenoma- islet cell";"Pancreas";"Not specified";1.0;"=";0.0;0.0
48333;4828;"Adenoma";"Pituitary gland";"Not specified";1.0;"=";0.0;0.0
48334;4828;"Tumour- Leydig cell";"Testis";"Not specified";1.0;"=";0.0;0.0
48335;4828;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48336;4814;"Carcinoma- hepatocellular";"Liver";"Not specified";1.0;"=";0.0;0.0
48362;7167;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48363;7167;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48364;7168;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48365;7168;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48366;7161;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48367;7162;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48368;7163;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48369;7164;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48370;7169;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48371;7169;"Multiple tumour types";"Mammary gland";"Negative";1.0;"=";0.0;0.0
48372;7169;"Multiple tumour types";"Pituitary gland";"Negative";1.0;"=";0.0;0.0
48373;7170;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48374;7170;"Multiple tumour types";"Mammary gland";"Negative";1.0;"=";0.0;0.0
48375;7170;"Multiple tumour types";"Pituitary gland";"Negative";1.0;"=";0.0;0.0
48376;7170;"Multiple tumour types";"Testis";"Negative";1.0;"=";0.0;0.0
48389;5449;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48390;5449;"Multiple tumour types";"Lung";"Not specified";1.0;"=";0.0;0.0
48391;5449;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48392;5449;"Tumour- malignant";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48393;5451;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48394;5451;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48395;5451;"Multiple tumour types";"Lung";"Negative";1.0;"=";0.0;0.0
48396;5451;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48397;5451;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48398;5451;"Tumour- malignant";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48399;5451;"Tumour- benign";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48400;5450;"Adenoma- hepatocellular";"Liver";"Not specified";1.0;"=";0.0;0.0
48401;5450;"Carcinoma- hepatocellular";"Liver";"Not specified";1.0;"=";0.0;0.0
48402;5450;"Adenoma- alveolar/bronchiolar";"Lung";"Not specified";1.0;"=";0.0;0.0
48403;5450;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48404;5450;"Tumour- malignant";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48405;5452;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48406;5452;"Multiple tumour types";"Lung";"Negative";1.0;"=";0.0;0.0
48407;5452;"Tumour- benign";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48408;5452;"Tumour- malignant";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48409;5452;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48410;5453;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48411;5453;"Multiple tumour types";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48412;5453;"Tumour- malignant";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48413;5453;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48414;5455;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48415;5455;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48416;5455;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48417;5455;"Tumour- benign";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48418;5455;"Tumour- malignant";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48419;5454;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48420;5454;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48421;5454;"Multiple tumour types";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48422;5454;"Tumour- malignant";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48423;5456;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48424;5456;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48425;5456;"Tumour- malignant";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48450;2230;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48451;2231;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48459;5488;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48467;6644;"Adenocarcinoma";"Mammary gland";"Not specified";1.0;"=";0.0;0.0
48468;6645;"Adenocarcinoma";"Mammary gland";"Not specified";1.0;"=";0.0;0.0
48515;5671;"Multiple tumour types";"Lung";"Negative";1.0;"=";0.0;0.0
48516;5672;"Multiple tumour types";"Lung";"Negative";1.0;"=";0.0;0.0
48526;2826;"Multiple tumour types";"Bone";"Not specified";1.0;"=";0.0;0.0
48527;2827;"Multiple tumour types";"Bone";"Not specified";1.0;"=";0.0;0.0
48528;2825;"Multiple tumour types";"Bone";"Positive";1.0;"=";0.0;0.0
48529;2825;"Osteosarcoma";"Head";"Positive";1.0;"=";0.0;0.0
48540;5366;"Tumour- benign";"Multiple tumour sites";"Not specified";1.0;"=";0.0;0.0
48547;6891;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48548;6891;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48549;6892;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48550;6892;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48574;4430;"Nodule- neoplastic";"Liver";"Negative";1.0;"=";0.0;0.0
48575;4430;"Adenocarcinoma";"Lung";"Negative";1.0;"=";0.0;0.0
48576;4430;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48577;4431;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48578;4431;"Nodule- neoplastic";"Liver";"Negative";1.0;"=";0.0;0.0
48579;4431;"Adenocarcinoma";"Lung";"Negative";1.0;"=";0.0;0.0
48590;4629;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48591;6313;"Carcinoma- squamous cell";"Forestomach";"Not specified";1.0;"=";0.0;0.0
48592;6313;"Adenocarcinoma";"Lung";"Not specified";1.0;"=";0.0;0.0
48593;6313;"Adenoma- alveolar";"Lung";"Not specified";1.0;"=";0.0;0.0
48594;6315;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48595;6547;"Adenoma- hepatocellular";"Liver";"Not specified";1.0;"=";0.0;0.0
48596;6548;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48603;1868;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48604;1870;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48605;1872;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48606;1869;"Multiple tumour types";"Kidney";"Not specified";1.0;"=";0.0;0.0
48607;1877;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48608;1879;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48609;1881;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48610;1878;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48611;1880;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48612;1882;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48613;1875;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48614;1876;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48615;3258;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48616;3271;"Adenoma- hepatocellular";"Liver";"Not specified";1.0;"=";0.0;0.0
48617;3271;"Adenoma";"Lung";"Not specified";1.0;"=";0.0;0.0
48618;3264;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48619;3266;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48620;3265;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48621;3267;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48678;2446;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48679;2446;"Adenoma";"Lung";"Negative";1.0;"=";0.0;0.0
48680;2446;"Carcinoma";"Lung";"Negative";1.0;"=";0.0;0.0
48681;2447;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48682;2447;"Adenoma";"Lung";"Negative";1.0;"=";0.0;0.0
48683;2447;"Carcinoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48684;2447;"Carcinoma";"Lung";"Negative";1.0;"=";0.0;0.0
48685;2448;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48686;2449;"Adenoma- hepatocellular";"Liver";"Negative";1.0;"=";0.0;0.0
48689;6803;"Multiple tumour types";"Forestomach";"Negative";1.0;"=";0.0;0.0
48691;6163;"Adenocarcinoma";"Mammary gland";"Not specified";1.0;"=";0.0;0.0
48692;6162;"Adenocarcinoma";"Mammary gland";"Not specified";1.0;"=";0.0;0.0
48767;6937;"Neoplasm- mesenchymal";"Urinary bladder";"Not specified";1.0;"=";0.0;0.0
48810;6016;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48811;6018;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48812;6015;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48813;6017;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48814;6019;"Multiple tumour types";"Kidney";"Negative";1.0;"=";0.0;0.0
48815;6020;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48816;6020;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48856;3761;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48857;3761;"Adenoma";"Lung";"Not specified";1.0;"=";0.0;0.0
48858;3762;"Multiple tumour types";"Liver";"Not specified";1.0;"=";0.0;0.0
48859;3762;"Adenoma";"Lung";"Not specified";1.0;"=";0.0;0.0
48868;3998;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48869;3998;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48870;3999;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48871;3999;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48872;4000;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48873;4000;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48874;4001;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48875;4001;"Multiple tumour types";"Multiple tumour sites";"Negative";1.0;"=";0.0;0.0
48878;1839;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48879;1840;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48944;5179;"Multiple tumour types";"Colon";"Negative";1.0;"=";0.0;0.0
48945;5179;"Multiple tumour types";"Mammary gland";"Negative";1.0;"=";0.0;0.0
48950;4937;"Adenoma- alveolar/bronchiolar";"Lung";"Not specified";1.0;"=";0.0;0.0
48951;4938;"Adenoma- alveolar/bronchiolar";"Lung";"Not specified";1.0;"=";0.0;0.0
48952;4938;"Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";1.0;"=";0.0;0.0
48953;4939;"Pheochromocytoma";"Adrenal gland";"Not specified";1.0;"=";0.0;0.0
48954;4939;"Multiple tumour types";"Adrenal gland";"Not specified";1.0;"=";0.0;0.0
48959;2939;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
48960;2940;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49005;5498;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49006;5102;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49018;6986;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49134;7165;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49135;7166;"Multiple tumour types";"Liver";"Negative";1.0;"=";0.0;0.0
49188;7037;"Adenocarcinoma, Cystadenocarcinoma- papillary, Cystadenoma";"Thyroid gland";"Equivocal";0.0005;"<=";6.06;0.0
49539;4958;"Adenoma- cortical, Carcinoma- cortical";"Adrenal gland";"Equivocal";0.0005;"<=";3.93;0.0
49574;6164;"Adenoma- hepatocellular, Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";69.3;0.0
49575;6164;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";85.2;0.0
49576;6164;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Positive";0.0005;"<=";137.0;0.0
49577;6164;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.0005;"<=";69.3;0.0
49578;6166;"Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Positive";0.0005;"<=";6.14;0.0
49579;6166;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";13.2;0.0
49580;6166;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.0005;"<=";6.14;0.0
49581;6167;"Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Positive";0.0005;"<=";11.5;0.0
49582;6167;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";21.0;0.0
49583;6167;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.0005;"<=";11.5;0.0
49607;6704;"Carcinoma, Carcinoma- squamous cell";"Ear canal";"Positive";0.0005;"<=";2.1;0.0
49944;2741;"Carcinoma- squamous cell, Papilloma- squamous cell";"Forestomach";"Positive";0.0005;"<=";260.0;0.0
49945;2743;"Carcinoma- squamous cell, Papilloma- squamous cell";"Forestomach";"Positive";0.0005;"<=";71.9;0.0
49946;2743;"Papilloma- squamous cell";"Forestomach";"Positive";0.0005;"<=";92.9;0.0
49947;2743;"Carcinoma- squamous cell";"Forestomach";"Positive";0.0005;"<=";234.0;0.0
49973;5167;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";115.0;0.0
49974;5165;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.269;0.0
49975;5165;"Multiple tumour types";"Stomach";"Positive";0.0005;"<=";0.721;0.0
49976;5165;"Multiple tumour types";"Small intestine";"Positive";0.0005;"<=";0.866;0.0
49977;5165;"Multiple tumour types";"Skin";"Positive";0.0005;"<=";1.48;0.0
49978;5165;"Multiple tumour types";"Ear";"Positive";0.0005;"<=";1.54;0.0
49990;4706;"Hepatoma";"Liver";"Positive";0.0005;"<=";50.1;0.0
50046;7622;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";0.396;0.0
50047;7622;"Multiple tumour types";"Forestomach";"Positive";0.0005;"<=";0.951;0.0
50048;7622;"Carcinoma- squamous cell";"Forestomach";"Not specified";0.0005;"<=";1.05;0.0
50049;7622;"Adenocarcinoma";"Lung";"Not specified";0.0005;"<=";1.21;0.0
50050;7622;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";6.4;0.0
50051;7622;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.336;0.0
50120;3711;"Tumour- interstitial cell";"Testis";"Not specified";0.0005;"<=";14.6;0.0
50121;3711;"Adenocarcinoma- tubular, Adenoma- tubular";"Kidney";"Positive";0.0005;"<=";32.4;0.0
50122;3711;"Adenoma- tubular";"Kidney";"Positive";0.0005;"<=";43.2;0.0
50123;3711;"Fibroma, Sarcoma";"Skin- subcutaneous tissue";"Not specified";0.0005;"<=";70.2;0.0
50128;4057;"Adenoma, Carcinoma, Papilloma";"Preputial gland";"Positive";0.0005;"<=";138.0;0.0
50129;4057;"Carcinoma";"Preputial gland";"Not specified";0.0005;"<=";211.0;0.0
50358;6186;"Pheochromocytoma- benign, Pheochromocytoma- benign; bilateral";"Adrenal medulla";"Not specified";0.0005;"<=";1.56;0.0
50359;6186;"Papilloma- squamous cell";"Forestomach";"Positive";0.0005;"<=";3.12;0.0
50434;5103;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Hepatoblastoma";"Liver";"Positive";0.0005;"<=";59.1;0.0
50435;5103;"Carcinoma- hepatocellular, Hepatoblastoma";"Liver";"Positive";0.0005;"<=";148.0;0.0
50436;5103;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";165.0;0.0
50667;5327;"Papilloma- transitional cell";"Urinary bladder";"Positive";0.0005;"<=";974.0;0.0
50801;2269;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Hepatoblastoma";"Liver";"Positive";0.0005;"<=";42.8;0.0
50802;2269;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";97.3;0.0
50803;2269;"Carcinoma- hepatocellular, Hepatoblastoma";"Liver";"Positive";0.0005;"<=";98.7;0.0
50804;2270;"Carcinoma- hepatocellular, Hepatoblastoma";"Liver";"Positive";0.0005;"<=";24.7;0.0
50805;2270;"Hepatoblastoma";"Liver";"Not specified";0.0005;"<=";52.5;0.0
50806;2270;"Carcinoma- hepatocellular";"Liver";"Not specified";0.0005;"<=";55.0;0.0
50807;2268;"Adenoma- interstitial cell, Adenoma- interstitial cell; bilateral";"Testis";"Not specified";0.0005;"<=";8.15;0.0
51008;3711;"Adenocarcinoma- tubular, Adenoma- tubular, Carcinoma, Carcinoma- squamous cell";"Kidney";"Not specified";0.0005;"<=";27.3;0.0
51063;6164;"Adenoma- alveolar/bronchiolar, Adenoma- hepatocellular, Carcinoma- alveolar/bronchiolar, Carcinoma- hepatocellular";"Liver";"Not specified";0.0005;"<=";46.8;0.0
51100;3860;"Multiple tumour types";"Multiple tumour sites";"Inadequate test";0.142;"<=";1.05;0.0
51114;5182;"Multiple tumour types";"Multiple tumour sites";"Inadequate test";0.899;"<=";419.0;0.0
51135;4756;"Adenocarcinoma- tubular, Adenoma- tubular";"Kidney";"Equivocal";0.29;"<=";277.0;0.0
51212;7038;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";0.207;"<=";118.0;0.0
51213;7039;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.79;"<=";46.6;0.0
51214;7039;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.138;"<=";12.6;0.0
51215;7040;"Adenoma, Cystadenoma";"Thyroid gland";"Not specified";0.003;"<=";15.9;0.0
51216;7040;"Adenoma- cortical";"Adrenal gland";"Not specified";0.013;"<=";16.4;0.0
51217;7037;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.272;"<=";5.42;0.0
51218;7037;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.567;"<=";52.7;0.0
51219;7037;"Adenoma- chromophobe, Carcinoma- chromophobe";"Pituitary gland";"Not specified";0.007;"<=";3.99;0.0
51220;7037;"Adenoma- chromophobe";"Pituitary gland";"Not specified";0.007;"<=";3.99;0.0
51221;7037;"Multiple tumour types";"Thyroid gland";"Not specified";0.002;"<=";7.87;0.0
51222;7037;"Adenoma, Adenoma- follicular cell, Cystadenoma";"Thyroid gland";"Equivocal";0.005;"<=";10.5;0.0
51223;7037;"Adenocarcinoma, Adenoma- cortical";"Adrenal gland";"Not specified";0.005;"<=";15.3;0.0
51224;7037;"Adenoma, Adenoma- chromophobe, Carcinoma- chromophobe, Cystadenoma";"Pituitary gland";"Not specified";0.017;"<=";7.43;0.0
51225;7037;"Adenoma- hepatocellular";"Liver";"Not specified";0.01;"<=";23.3;0.0
51226;7037;"Adenoma- islet cell, Carcinoma- islet cell";"Pancreas- islets";"Equivocal";0.025;"<=";30.6;0.0
51227;7037;"Adenocarcinoma";"Adrenal gland";"Not specified";0.01;"<=";44.3;0.0
51234;7463;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.791;"<=";18900.0;0.0
51300;5011;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.072;"<=";11.6;0.0
51301;5011;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";0.643;"<=";42.6;0.0
51302;5013;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.137;"<=";6.99;0.0
51303;5014;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.38;"<=";12.3;0.0
51438;5367;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";0.317;"<=";222.0;0.0
51439;5364;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.278;"<=";126.0;0.0
51468;4617;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.11;"<=";508.0;0.0
51469;4619;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.425;"<=";623.0;0.0
51483;4870;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.01;"<=";1.03;0.0
51484;4870;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.409;"<=";9.44;0.0
51485;4870;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";0.262;"<=";13.3;0.0
51486;4872;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.618;"<=";10.3;0.0
51582;2846;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.015;"<=";93.5;0.0
51655;4957;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.644;"<=";111.0;0.0
51656;4957;"Adenoma- alveolar/bronchiolar, Carcinoma- alveolar/bronchiolar";"Lung";"Not specified";0.11;"<=";52.5;0.0
51657;4958;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.189;"<=";16.4;0.0
51658;4958;"Fibroadenoma";"Mammary gland";"Not specified";0.003;"<=";2.07;0.0
51659;4958;"Adenoma- cortical";"Adrenal gland";"Equivocal";0.003;"<=";5.31;0.0
51660;4959;"Adenoma- hepatocellular, Carcinoma- hepatocellular, Nodule- neoplastic";"Liver";"Not specified";0.089;"<=";17.7;0.0
51661;4959;"Adenoma- cortical, Carcinoma- cortical";"Adrenal gland";"Equivocal";0.004;"<=";5.22;0.0
51662;4959;"Adenoma- cortical";"Adrenal gland";"Equivocal";0.006;"<=";6.39;0.0
